district_id,district_name,county_id,county_name,nuts3_code,is_budapest_district,pop,jobseekers,jobseeker_rate,county_cases,pop_share,lambda,lambda_lo,lambda_hi,county_child_pop,pop_child,pop_u5,burden_rate,burden_rate_u5,komplex_mutato,kedvezmenyezett_290,komplex_program_290,deprivation_290,evidence_class,confidence,vacant_paed,vacant_any,vacant_paed_practice_rate
078,Dunaújvárosi,07,Fejér,,False,57292.0,2082.75,0.036353243035676885,127,0.20976552774563934,26.640222023696197,13.320111011848098,39.960333035544295,61742,12951.343214071263,4403.45669278423,205.69466489585696,6.049843085172263,5330,0,0,-0.4211491751119242,estimated,low,8.0,12.0,13.963555121133842
079,Enyingi,07,Fejér,,False,12936.0,548.0,0.04236239950525665,127,0.04736310247360173,6.01511401414742,3.00755700707371,9.022671021221129,61742,2924.292672925118,994.2595087945402,205.69466489585696,6.049843085172262,3141,1,0,0.9706205425777287,estimated,low,2.0,5.0,15.460729746444033
080,Gárdonyi,07,Fejér,,False,23507.0,408.5,0.017377802356744798,127,0.08606713434191063,10.93052606142265,5.465263030711325,16.395789092133974,61742,5313.957008538246,1806.7453829030037,205.69466489585696,6.049843085172263,6070,0,0,-0.891642364280651,estimated,low,1.0,2.0,4.254051984515251
081,Martonvásári,07,Fejér,,False,18825.0,414.5,0.02201859229747676,127,0.06892473748187636,8.753441660198298,4.376720830099149,13.130162490297447,61742,4255.55114160601,1446.8873881460433,205.69466489585696,6.049843085172264,4980,0,0,-0.19861861266725606,estimated,low,2.0,4.0,10.624169986719787
082,Móri,07,Fejér,,False,21930.0,519.5833333333334,0.023692810457516342,127,0.08029320015816992,10.19723642008758,5.09861821004379,15.29585463013137,61742,4957.462764165727,1685.5373398163474,205.69466489585696,6.049843085172262,5612,0,0,-0.6004452282816282,estimated,low,2.0,3.0,9.119927040583676
084,Sárbogárdi,07,Fejér,,False,17049.0,736.5833333333334,0.043203902477173636,127,0.06242219651147464,7.9276189569572795,3.9638094784786397,11.89142843543592,61742,3854.0712570114674,1310.384227383899,205.69466489585696,6.049843085172262,3015,1,1,1.0507315450578092,estimated,low,4.0,11.0,23.461786615050737
085,Székesfehérvári,07,Fejér,,False,97832.0,1907.2500000000002,0.019495154959522448,127,0.35819627714884084,45.490927197902785,22.745463598951392,68.23639079685418,61742,22115.75454372373,7519.356544866069,205.69466489585696,6.049843085172262,6112,0,0,-0.9183460317740112,estimated,low,12.0,13.0,12.26592525962875
086,Csornai,08,Győr-Moson-Sopron,,False,20684.0,219.75,0.010624153935409011,90,0.06628764814090772,5.965888332681695,2.9829441663408476,8.948832499022544,69731,4622.303992513636,1571.5833574546364,129.06741621373564,3.7961004768745776,5033,0,0,-0.23231609783744867,estimated,low,0.0,6.0,0.0
087,Győri,08,Győr-Moson-Sopron,,False,133202.0,1723.0833333333333,0.012935866828826394,90,0.4268829678817052,38.41946710935347,19.209733554676735,57.62920066403021,69731,29766.976233359186,10120.771919342124,129.06741621373564,3.7961004768745776,6669,0,0,-1.272487526864526,estimated,low,12.0,15.0,9.008873740634526
088,Kapuvári,08,Győr-Moson-Sopron,,False,15386.0,222.83333333333334,0.01448286320897786,90,0.04930872917694867,4.43778562592538,2.21889281296269,6.65667843888807,69731,3438.3469942378074,1169.0379780408546,129.06741621373564,3.796100476874577,5138,0,0,-0.2990752665708491,estimated,low,6.0,7.0,38.99649031587157
089,Mosonmagyaróvári,08,Győr-Moson-Sopron,,False,54441.0,683.4166666666666,0.012553345211635838,90,0.1744713717094932,15.702423453854388,7.851211726927194,23.553635180781583,69731,12166.06322067467,4136.461495029388,129.06741621373564,3.7961004768745776,6083,0,0,-0.899907785171453,estimated,low,3.0,5.0,5.510552708436657
090,Pannonhalmi,08,Győr-Moson-Sopron,,False,10461.0,138.58333333333334,0.013247618137208043,90,0.03352519276745483,3.0172673490709347,1.5086336745354674,4.525901023606402,69731,2337.7452168673926,794.8333737349136,129.06741621373564,3.796100476874577,4822,0,0,-0.09816195876366303,estimated,low,0.0,4.0,0.0
091,Soproni,08,Győr-Moson-Sopron,,False,67884.0,657.25,0.009681957456838136,90,0.21755321535473698,19.57978938192633,9.789894690963164,29.36968407288949,69731,15170.203259901165,5157.869108366396,129.06741621373564,3.7961004768745776,6547,0,0,-1.1949197308123845,estimated,low,3.0,4.0,4.4193035177656
092,Téti,08,Győr-Moson-Sopron,,False,9976.0,127.58333333333334,0.012789026998128844,90,0.03197087496875341,2.8773787471878065,1.4386893735939033,4.3160681207817095,69731,2229.361082446144,757.9827680316889,129.06741621373564,3.796100476874577,4648,1,0,0.012467520851686254,estimated,low,2.0,3.0,20.04811547714515
093,Balmazújvárosi,09,Hajdú-Bihar,,False,18398.0,1296.9166666666667,0.07049226365184622,512,0.054077250695879396,27.68755235629025,13.843776178145125,41.531328534435374,78865,4264.8023761305285,1450.0328078843797,649.210676472453,19.0944316609545,3716,1,0,0.6050346185614882,estimated,low,4.0,7.0,21.74149364061311
094,Berettyóújfalui,09,Hajdú-Bihar,,False,25138.0,1933.0,0.07689553663775957,512,0.0738881361013706,37.83072568390175,18.915362841950873,56.74608852585262,78865,5827.187853634592,1981.2438702357615,649.210676472453,19.0944316609545,3042,1,1,1.0335649016692205,estimated,low,0.0,8.0,0.0
095,Debreceni,09,Hajdú-Bihar,,False,143854.0,4616.75,0.03209330293213953,512,0.42283013488450016,216.48902906086408,108.24451453043204,324.7335435912961,78865,33346.49858766611,11337.809519806478,649.2106764724529,19.094431660954495,6096,0,0,-0.9081732060622549,estimated,low,1.0,1.0,0.6951492485436623
096,Derecskei,09,Hajdú-Bihar,,False,26369.0,1386.1666666666667,0.052568040754926874,512,0.07750641502335275,39.683284491956606,19.841642245978303,59.524926737934905,78865,6112.543420816714,2078.2647630776833,649.210676472453,19.094431660954495,2801,1,1,1.186793088952549,estimated,low,0.0,1.0,0.0
097,Hajdúböszörményi,09,Hajdú-Bihar,,False,24720.0,1057.5,0.042779126213592235,512,0.07265950849016951,37.20166834696679,18.600834173483396,55.80250252045019,78865,5730.292137077218,1948.2993266062545,649.210676472453,19.0944316609545,4472,1,0,0.12436860368100507,estimated,low,0.0,0.0,0.0
098,Hajdúhadházi,09,Hajdú-Bihar,,False,15326.0,1251.5833333333333,0.08166405672278046,512,0.04504771954370299,23.064432406375932,11.532216203187966,34.5966486095639,78865,3552.6884018141363,1207.9140566168064,649.210676472453,19.0944316609545,3526,1,0,0.7258369238885937,estimated,low,1.0,1.0,6.524859715516116
099,Hajdúnánási,09,Hajdú-Bihar,,False,18062.0,871.5833333333333,0.04825508433912818,512,0.0530896457261101,27.18189861176837,13.590949305884186,40.772847917652555,78865,4186.914910189673,1423.5510694644888,649.210676472453,19.0944316609545,4065,1,0,0.3831398577238048,estimated,low,0.0,0.0,0.0
100,Hajdúszoboszlói,09,Hajdú-Bihar,,False,26732.0,1474.25,0.05514925931467904,512,0.0785733811067642,40.229571126663274,20.114785563331637,60.34435668999491,78865,6196.689700984959,2106.874498334886,649.210676472453,19.0944316609545,4627,1,0,0.025819354598366342,estimated,low,0.0,0.0,0.0
101,Nyíradonyi,09,Hajdú-Bihar,,False,18589.0,1589.25,0.0854941094195492,512,0.054638657092385155,27.9749924313012,13.9874962156506,41.9624886469518,78865,4309.0776915909555,1465.086415140925,649.2106764724529,19.094431660954495,2317,1,1,1.4945210667331759,estimated,low,0.0,1.0,0.0
102,Püspökladányi,09,Hajdú-Bihar,,False,23029.0,1184.3333333333333,0.051427909736998276,512,0.06768915133576511,34.65684548391174,17.32842274195587,51.98526822586761,78865,5338.304920095115,1815.0236728323393,649.210676472453,19.0944316609545,2983,1,1,1.0710771964813217,estimated,low,1.0,9.0,4.342350948803682
103,Bélapátfalvai,10,Heves,,False,4986.0,283.5,0.05685920577617329,75,0.027166332490628543,2.0374749367971408,1.0187374683985704,3.056212405195711,41188,1118.9269026240083,380.43514689216283,182.09187141885988,5.355643277025291,3509,1,0,0.7366455512073348,estimated,low,0.0,1.0,0.0
104,Egri,10,Heves,,False,52355.0,2298.8333333333335,0.043908572883837906,75,0.2852573881963212,21.39430411472409,10.697152057362045,32.09145617208613,41188,11749.181305030077,3994.7216437102265,182.09187141885985,5.35564327702529,5764,0,0,-0.6970870725433126,estimated,low,5.0,7.0,9.550186228631459
105,Füzesabonyi,10,Heves,,False,18240.0,863.6666666666666,0.047350146198830406,75,0.09938104785982042,7.453578589486532,3.726789294743266,11.180367884229797,41188,4093.3065992502834,1391.7242437450964,182.09187141885988,5.35564327702529,3250,1,0,0.9013181674163891,estimated,low,3.0,6.0,16.44736842105263
106,Gyöngyösi,10,Heves,,False,42501.0,1946.75,0.04580480459283311,75,0.2315676488536309,17.367573664022316,8.683786832011158,26.051360496033475,41188,9537.80832098335,3242.854829134339,182.09187141885985,5.3556432770252895,5104,0,0,-0.27745801193336705,estimated,low,2.0,10.0,4.705771628902849
107,Hatvani,10,Heves,,False,33341.0,1737.5,0.05211301400677844,75,0.18165918402929127,13.624438802196845,6.812219401098423,20.436658203295266,41188,7482.178471798448,2543.9406804114724,182.09187141885988,5.355643277025291,4995,0,0,-0.20815563677202756,estimated,low,9.0,10.0,26.993791427971566
108,Hevesi,10,Heves,,False,20757.0,1966.6666666666667,0.09474715357068299,75,0.11309497864179234,8.482123398134426,4.241061699067213,12.72318509720164,41188,4658.155980298143,1583.7730333013687,182.09187141885988,5.35564327702529,2440,1,1,1.4163174690740497,estimated,low,1.0,8.0,4.817651876475407
109,Pétervásárai,10,Heves,,False,11356.0,1002.75,0.08830133849947165,75,0.06187341992851539,4.640506494638654,2.320253247319327,6.960759741957981,41188,2548.442420015692,866.4704228053353,182.09187141885985,5.3556432770252895,3337,1,0,0.8460034276087145,estimated,low,1.0,5.0,8.805917576611483
110,Esztergomi,11,Komárom-Esztergom,,False,60005.0,1449.25,0.024152153987167736,120,0.30282919837697075,36.33950380523649,18.169751902618245,54.509255707854734,43598,13202.747390839171,4488.934112885318,275.24198357722827,8.095352458153775,5380,0,0,-0.4529392554611625,estimated,low,3.0,3.0,4.9995833680526625
111,Kisbéri,11,Komárom-Esztergom,,False,12618.0,388.0833333333333,0.030756326940349764,120,0.06367967377919535,7.641560853503442,3.820780426751721,11.462341280255163,43598,2776.306417425359,943.9441819246222,275.24198357722827,8.095352458153775,4031,1,0,0.40475711236128686,estimated,low,0.0,3.0,0.0
112,Komáromi,11,Komárom-Esztergom,,False,25905.0,533.9166666666666,0.02061056424113749,120,0.1307356117649434,15.688273411793206,7.844136705896603,23.53241011768981,43598,5699.811201728002,1937.9358085875208,275.2419835772283,8.095352458153775,5592,0,0,-0.5877291961419329,estimated,low,8.0,9.0,30.882069098629607
113,Oroszlányi,11,Komárom-Esztergom,,False,17191.0,405.6666666666667,0.023597618909119114,120,0.08675838262308981,10.411005914770778,5.205502957385389,15.616508872156167,43598,3782.4919656014695,1286.0472683044998,275.2419835772283,8.095352458153775,5662,0,0,-0.6322353086308665,estimated,low,3.0,5.0,17.450991798033854
114,Tatai,11,Komárom-Esztergom,,False,26003.0,618.25,0.02377610275737415,120,0.131230191573975,15.747622988877,7.8738114944385,23.6214344833155,43598,5721.373892242163,1945.2671233623355,275.24198357722827,8.095352458153773,5957,0,0,-0.8197967826913725,estimated,low,0.0,5.0,0.0
115,Tatabányai,11,Komárom-Esztergom,,False,56426.0,1187.25,0.02104083224045653,120,0.2847669418818257,34.17203302581909,17.086016512909545,51.258049538728635,43598,12415.269132163838,4221.191504935705,275.2419835772283,8.095352458153775,5955,0,0,-0.8185251794774029,estimated,low,11.0,11.0,19.49455924573778
116,Balassagyarmati,12,Nógrád,,False,23194.0,1474.0833333333333,0.06355451122416717,110,0.19974508689436607,21.971959558380266,10.985979779190133,32.9579393375704,26042,5201.761552903081,1768.5989279870475,422.3945933492052,12.42337039262368,4271,1,0,0.25216472668494305,estimated,low,1.0,3.0,4.311459860308701
117,Bátonyterenyei,12,Nógrád,,False,11987.0,1040.4166666666667,0.0867954172575846,110,0.10323119585249488,11.355431543774436,5.677715771887218,17.033147315661655,26042,2688.3468023906717,914.0379128128284,422.3945933492051,12.42337039262368,3884,1,0,0.49821994858804747,estimated,low,3.0,3.0,25.027112705430884
118,Pásztói,12,Nógrád,,False,18566.0,1500.25,0.08080631261445653,110,0.15988907835133226,17.58779861864655,8.793899309323274,26.381697927969824,26042,4163.831378425395,1415.7026686646345,422.3945933492051,12.423370392623678,3480,1,0,0.755083797809893,estimated,low,1.0,5.0,5.386189809328881
119,Rétsági,12,Nógrád,,False,15919.0,699.1666666666666,0.04392026299809452,110,0.1370933016414337,15.080263180557708,7.540131590278854,22.620394770836562,26042,3570.1837613462167,1213.8624788577138,422.3945933492052,12.42337039262368,4082,1,0,0.37233123040506383,estimated,low,4.0,6.0,25.127206482819272
120,Salgótarjáni,12,Nógrád,,False,35061.0,3285.916666666667,0.09371999277449779,110,0.3019428512375342,33.213713636128766,16.606856818064383,49.820570454193145,26042,7863.195731927866,2673.4865488554747,422.3945933492052,12.42337039262368,3783,1,0,0.5624359108935089,estimated,low,9.0,16.0,25.66954736031488
121,Szécsényi,12,Nógrád,,False,11391.0,1606.3333333333333,0.14101776256108622,110,0.09809848602283884,10.790833462512273,5.3954167312561365,16.18625019376841,26042,2554.680773006769,868.5914628223015,422.3945933492052,12.42337039262368,3029,1,1,1.0418303225600225,estimated,low,0.0,4.0,0.0
122,Aszódi,13,Pest,,False,24697.0,674.9166666666666,0.02732788057928763,143,0.02843844746366173,4.066697987303627,2.0333489936518134,6.10004698095544,222013,6313.705036749931,2146.6597124949767,64.41064262002675,1.8944306652949043,4871,0,0,-0.12931623750591656,estimated,low,1.0,3.0,4.049074786411305
123,Budakeszi,13,Pest,,False,62025.0,818.5833333333333,0.013197635362085179,143,0.07142141571582049,10.21326244736233,5.106631223681165,15.319893671043495,222013,15856.482767316455,5391.204140887595,64.41064262002675,1.8944306652949046,7715,0,0,-1.9375360077705912,estimated,low,1.0,1.0,1.6122531237404272
124,Ceglédi,13,Pest,,False,57668.0,1906.9166666666667,0.03306715451665858,143,0.06640435633212312,9.495822955493606,4.747911477746803,14.243734433240409,222013,14742.63036236365,5012.494323203641,64.41064262002675,1.8944306652949046,4468,1,0,0.12691181010894415,estimated,low,8.0,9.0,13.87251161822848
125,Dabasi,13,Pest,,False,33554.0,1417.8333333333333,0.042255270111859485,143,0.03863722987389989,5.5251238719676845,2.7625619359838423,8.287685807951526,222013,8577.967315994138,2916.508887438007,64.41064262002675,1.8944306652949041,4816,0,0,-0.09434714912175443,estimated,low,3.0,4.0,8.940811825713775
126,Dunakeszi,13,Pest,,False,57544.0,724.6666666666666,0.012593261967653736,143,0.06626157107539177,9.475404663781022,4.737702331890511,14.213106995671534,222013,14710.930179160952,5001.716260914724,64.41064262002675,1.8944306652949043,7431,0,0,-1.7569683513869176,estimated,low,4.0,4.0,6.951202558042541
127,Érdi,13,Pest,,False,85364.0,1341.9166666666667,0.01571993658528966,143,0.0982961343194728,14.056347207684611,7.028173603842306,21.084520811526918,222013,21823.019668669116,7419.8266873475,64.41064262002675,1.8944306652949043,6764,0,0,-1.3328886795280785,estimated,low,1.0,1.0,1.171454008715618
128,Gödöllői,13,Pest,,False,104534.0,1908.6666666666667,0.018258812124922672,143,0.12037027441253655,17.212949240992724,8.606474620496362,25.819423861489085,222013,26723.765733150478,9086.080349271164,64.41064262002675,1.894430665294904,6478,0,0,-1.1510494199304355,estimated,low,7.0,7.0,6.696385864886066
129,Gyáli,13,Pest,,False,29491.0,748.4166666666666,0.025377798876493392,143,0.03395870972793651,4.856095491094921,2.4280477455474605,7.2841432366423815,222013,7539.275022828369,2563.3535077616457,64.41064262002675,1.8944306652949043,5791,0,0,-0.7142537159319013,estimated,low,2.0,2.0,6.781730019327931
130,Monori,13,Pest,,False,48987.0,1195.75,0.02440953722416151,143,0.05640823686692299,8.066377871969987,4.0331889359849935,12.09956680795498,222013,12523.361891536175,4257.9430431223,64.41064262002675,1.8944306652949041,5281,0,0,-0.3899948963696706,estimated,low,3.0,4.0,6.124073733847755
131,Nagykátai,13,Pest,,False,48292.0,1830.5833333333333,0.03790655457080538,143,0.055607948532823914,7.95193664019382,3.97596832009691,11.927904960290729,222013,12345.687477617836,4197.533742390065,64.41064262002675,1.8944306652949043,3850,1,0,0.5198372032255295,estimated,low,6.0,12.0,12.424418123084568
132,Nagykőrösi,13,Pest,,False,17275.0,732.5,0.04240231548480463,143,0.019892058951887125,2.844564430119859,1.4222822150599295,4.266846645179788,222013,4416.295684085317,1501.5405325890079,64.41064262002675,1.8944306652949041,3923,1,0,0.4734236859156416,estimated,low,3.0,4.0,17.36613603473227
133,Pilisvörösvári,13,Pest,,False,36853.0,404.25,0.010969256234227879,143,0.042436008599357235,6.068349229708085,3.0341746148540425,9.102523844562128,222013,9421.345577169097,3203.2574962374933,64.41064262002676,1.8944306652949046,6702,0,0,-1.2934689798950232,estimated,low,0.0,0.0,0.0
134,Ráckevei,13,Pest,,False,24987.0,789.5,0.03159643014367471,143,0.028772380725372134,4.114450443728215,2.0572252218641074,6.171675665592322,222013,6387.842561982044,2171.866471073895,64.41064262002675,1.8944306652949043,4974,0,0,-0.19480380302534747,estimated,low,6.0,7.0,24.012486492976347
135,Szentendrei,13,Pest,,False,56361.0,790.4166666666666,0.014024177474967914,143,0.06489935366641449,9.280607574297271,4.6403037871486355,13.920911361445906,222013,14408.500205541679,4898.890069884171,64.41064262002675,1.8944306652949046,6882,0,0,-1.407913269152281,estimated,low,4.0,4.0,7.097106154965314
136,Szigetszentmiklósi,13,Pest,,False,85195.0,1526.75,0.017920652620458947,143,0.09810153183247605,14.028519052044075,7.0142595260220375,21.042778578066113,222013,21779.815386723505,7405.137231485992,64.41064262002675,1.8944306652949046,6671,0,0,-1.2737591300784954,estimated,low,4.0,6.0,4.695111215446916
137,Szobi,13,Pest,,False,16120.0,368.1666666666667,0.02283912324234905,143,0.018562083375074992,2.654377922635724,1.327188961317862,3.981566883953586,222013,4121.023816350525,1401.1480975591785,64.41064262002675,1.8944306652949043,4597,1,0,0.04489340280790932,estimated,low,0.0,2.0,0.0
138,Váci,13,Pest,,False,45937.0,909.9166666666666,0.019807925347033253,143,0.052896180148934234,7.564153761297596,3.782076880648798,11.346230641946393,222013,11743.639643405337,3992.837478757815,64.41064262002675,1.8944306652949043,5600,0,0,-0.5928156089978109,estimated,low,7.0,9.0,15.238261096719418
139,Vecsési,13,Pest,,False,33553.0,514.0833333333334,0.015321531109985199,143,0.038636078379893996,5.524959208324842,2.762479604162421,8.287438812487263,222013,8577.711669355405,2916.421967580838,64.41064262002676,1.8944306652949046,6602,0,0,-1.2298888191965465,estimated,low,1.0,1.0,2.9803594313474204
140,Barcsi,14,Somogy,,False,13659.0,1405.0833333333333,0.10286868243160797,248,0.07320759571012815,18.15548373611178,9.07774186805589,27.23322560416767,39313,2878.010210152268,978.5234714517712,630.834583979854,18.55395835234864,3019,1,1,1.04818833862987,estimated,low,3.0,7.0,21.963540522732266
141,Csurgói,14,Somogy,,False,9681.0,811.1666666666666,0.08378955342078986,248,0.051886868297075235,12.867943337674658,6.433971668837329,19.301915006511987,39313,2039.8284533629187,693.5416741433924,630.834583979854,18.553958352348644,2951,1,1,1.0914228479048342,estimated,low,4.0,5.0,41.318045656440454
142,Fonyódi,14,Somogy,,False,20632.0,1057.4166666666667,0.051251292490629444,248,0.11058050477277721,27.42396518364875,13.711982591824375,41.13594777547313,39313,4347.251384132191,1478.065470604945,630.8345839798541,18.553958352348644,4576,1,0,0.05824523655458941,estimated,low,1.0,4.0,4.846839860411012
143,Kaposvári,14,Somogy,,False,68175.0,2725.1666666666665,0.039973108421953306,248,0.36539481935266027,90.61791519945974,45.30895759972987,135.92687279918962,39313,14364.766533211134,4884.020621291786,630.834583979854,18.553958352348644,4491,1,0,0.11228837314829451,estimated,low,3.0,9.0,4.400440044004401
144,Marcali,14,Somogy,,False,20702.0,1497.25,0.07232393005506714,248,0.11095568097159916,27.517008880956592,13.758504440478296,41.275513321434886,39313,4362.000686036478,1483.0802332524026,630.8345839798538,18.553958352348644,3640,1,0,0.6533555406923304,estimated,low,4.0,8.0,19.321804656554924
145,Nagyatádi,14,Somogy,,False,14592.0,1298.4166666666667,0.08898140533625731,248,0.07820815847442639,19.395623301657743,9.697811650828871,29.093434952486614,39313,3074.5973341051244,1045.3630935957424,630.834583979854,18.553958352348644,3356,1,0,0.8339231970760039,estimated,low,1.0,6.0,6.853070175438596
146,Siófoki,14,Somogy,,False,31774.0,1242.4166666666667,0.039101676423071274,248,0.1702978363052648,42.23386340370567,21.116931701852835,63.350795105558504,39313,6694.918838668875,2276.2724051474174,630.834583979854,18.553958352348644,5719,0,0,-0.6684760002289981,estimated,low,2.0,3.0,6.294454585510165
147,Tabi,14,Somogy,,False,7364.0,492.5,0.0668794133623031,248,0.0394685361160688,9.788196956785063,4.894098478392531,14.682295435177593,39313,1551.6265603310128,527.5530305125444,630.834583979854,18.553958352348644,3110,1,0,0.9903303923942564,estimated,low,2.0,4.0,27.159152634437802
148,Baktalórántházai,15,Szabolcs-Szatmár-Bereg,,False,11875.0,1169.75,0.09850526315789473,112,0.03435377298448222,3.847622574262009,1.9238112871310045,5.771433861393014,85988,2954.0122313896572,1004.3641586724835,130.25073266037123,3.8309039017756237,2213,1,1,1.5606444338595915,estimated,low,0.0,1.0,0.0
149,Csengeri,15,Szabolcs-Szatmár-Bereg,,False,7856.0,826.9166666666667,0.10525924983027836,112,0.022727009731881458,2.545425089970723,1.2727125449853616,3.8181376349560847,85988,1954.2501128250228,664.4450383605079,130.2507326603712,3.8309039017756232,3030,1,1,1.0411945209530376,estimated,low,0.0,2.0,0.0
150,Fehérgyarmati,15,Szabolcs-Szatmár-Bereg,,False,22525.0,2186.5833333333335,0.09707362190159083,112,0.06516368307161785,7.298332504021199,3.6491662520105996,10.947498756031798,85988,5603.294779962276,1905.1202251871741,130.2507326603712,3.8309039017756232,2755,1,1,1.2160399628738483,estimated,low,1.0,3.0,4.439511653718091
151,Ibrányi,15,Szabolcs-Szatmár-Bereg,,False,14561.0,940.75,0.06460751322024587,112,0.0421242348149091,4.717914299269819,2.3589571496349095,7.076871448904729,85988,3622.178703264404,1231.5407591098974,130.2507326603712,3.8309039017756232,2812,1,1,1.1797992712757166,estimated,low,1.0,2.0,6.86766018817389
152,Kemecsei,15,Szabolcs-Szatmár-Bereg,,False,13848.0,868.5,0.06271663778162911,112,0.040061561961188194,4.4868949396530775,2.2434474698265388,6.730342409479617,85988,3444.8135899186505,1171.2366205723413,130.2507326603712,3.8309039017756232,3026,1,1,1.0437377273809767,estimated,low,0.0,1.0,0.0
153,Kisvárdai,15,Szabolcs-Szatmár-Bereg,,False,34210.0,1774.25,0.051863490207541656,112,0.09896779568834836,11.084393117095017,5.542196558547508,16.626589675642524,85988,8510.042815649698,2893.4145573208975,130.25073266037123,3.830903901775624,3666,1,0,0.6368246989107265,estimated,low,0.0,1.0,0.0
154,Mátészalkai,15,Szabolcs-Szatmár-Bereg,,False,39137.0,2865.5833333333335,0.07321928950439056,112,0.11322135690894153,12.680791973801451,6.340395986900726,19.02118796070218,85988,9735.678037886064,3310.130532881262,130.25073266037123,3.8309039017756237,3091,1,1,1.002410622926967,estimated,low,2.0,6.0,5.110253724097401
155,Nagykállói,15,Szabolcs-Szatmár-Bereg,,False,18933.0,1283.3333333333333,0.06778288350147009,112,0.054772209171806474,6.134487427242325,3.0672437136211625,9.201731140863487,85988,4709.752722265295,1601.3159255702005,130.2507326603712,3.8309039017756232,3195,1,0,0.9362872558005513,estimated,low,0.0,0.0,0.0
156,Nyírbátori,15,Szabolcs-Szatmár-Bereg,,False,26574.0,2294.5,0.0863437946865357,112,0.0768772348033373,8.610250297973778,4.305125148986889,12.915375446960667,85988,6610.519666269368,2247.5766865315854,130.25073266037123,3.8309039017756232,2715,1,1,1.241472027153239,estimated,low,1.0,4.0,3.763076691502973
157,Nyíregyházi,15,Szabolcs-Szatmár-Bereg,,False,106553.0,3110.1666666666665,0.029188916939613774,112,0.308252427184466,34.52427184466019,17.262135922330096,51.78640776699029,85988,26506.009708737864,9012.043300970874,130.2507326603712,3.8309039017756232,5611,0,0,-0.5998094266746434,estimated,low,0.0,1.0,0.0
158,Tiszavasvári,15,Szabolcs-Szatmár-Bereg,,False,16286.0,1318.1666666666667,0.08093863850341808,112,0.047114572364233887,5.276832104794195,2.6384160523970976,7.915248157191293,85988,4051.2878484557436,1377.437868474953,130.2507326603712,3.8309039017756232,3155,1,0,0.9617193200799419,estimated,low,2.0,3.0,12.280486307257766
159,Vásárosnaményi,15,Szabolcs-Szatmár-Bereg,,False,22582.0,2107.75,0.09333761402887256,112,0.06532858118194337,7.316801092377657,3.6584005461888287,10.975201638566485,85988,5617.474038672947,1909.9411731488021,130.2507326603712,3.8309039017756232,2800,1,1,1.1874288905595338,estimated,low,0.0,5.0,0.0
160,Záhonyi,15,Szabolcs-Szatmár-Bereg,,False,10728.0,648.6666666666666,0.06046482724335073,112,0.031035560132844232,3.475982734878554,1.737991367439277,5.213974102317831,85988,2668.6857447030097,907.3531531990234,130.25073266037123,3.8309039017756237,2852,1,1,1.154367206996326,estimated,low,0.0,0.0,0.0
161,Jászapáti,16,Jász-Nagykun-Szolnok,,False,19580.0,1349.9166666666665,0.06894364998297582,243,0.08643446784090407,21.00357568533969,10.501787842669845,31.505363528009536,52946,4576.359334304507,1555.9621736635324,458.95818380991955,13.498770112056457,3059,1,1,1.0227562743504794,estimated,low,5.0,8.0,25.53626149131767
162,Jászberényi,16,Jász-Nagykun-Szolnok,,False,31804.0,1288.5833333333333,0.040516392068083676,243,0.1403964154858076,34.11632896305125,17.058164481525626,51.17449344457688,52946,7433.42861431157,2527.3657288659338,458.95818380991955,13.498770112056459,4604,1,0,0.04044279155901596,estimated,low,5.0,5.0,15.721292919129668
163,Karcagi,16,Jász-Nagykun-Szolnok,,False,24492.0,1879.5,0.07673934345908869,243,0.10811813004900013,26.27270560190703,13.136352800953516,39.409058402860545,52946,5724.422513574361,1946.3036546152828,458.95818380991955,13.498770112056457,3161,1,0,0.9579045104380333,estimated,low,5.0,6.0,20.414829332026784
164,Kunhegyesi,16,Jász-Nagykun-Szolnok,,False,12176.0,1174.9166666666667,0.09649446999561981,243,0.05375005518032932,13.061263408820025,6.530631704410013,19.591895113230038,52946,2845.850421577716,967.5891433364236,458.95818380991955,13.498770112056457,2212,1,1,1.5612802354665762,estimated,low,1.0,2.0,8.21287779237845
165,Kunszentmártoni,16,Jász-Nagykun-Szolnok,,False,19855.0,1182.8333333333335,0.05957357508604047,243,0.0876484350858606,21.298569725864123,10.649284862932062,31.947854588796183,52946,4640.634044055975,1577.8155749790317,458.9581838099195,13.498770112056455,3162,1,0,0.9572687088310485,estimated,low,3.0,9.0,15.109544195416772
166,Mezőtúri,16,Jász-Nagykun-Szolnok,,False,15574.0,882.0833333333334,0.05663820041950259,243,0.06875027590164658,16.706317044100118,8.353158522050059,25.059475566150176,52946,3640.0521078885795,1237.6177166821171,458.95818380991955,13.498770112056457,3708,1,0,0.6101210314173663,estimated,low,4.0,7.0,25.68383202773854
167,Szolnoki,16,Jász-Nagykun-Szolnok,,False,70268.0,2860.1666666666665,0.040703686837061916,243,0.31019291043128944,75.37687723480333,37.688438617401665,113.065315852205,52946,16423.47383569505,5583.981104136318,458.9581838099195,13.498770112056455,5544,0,0,-0.5572107190066641,estimated,low,4.0,9.0,5.692491603574885
168,Tiszafüredi,16,Jász-Nagykun-Szolnok,,False,11134.0,831.6666666666666,0.07469612598048021,243,0.04915022292853044,11.943504171632897,5.971752085816449,17.915256257449347,52946,2602.3077031739726,884.7846190791507,458.95818380991955,13.498770112056457,3676,1,0,0.6304666828408788,estimated,low,1.0,3.0,8.981498113885396
